time,month,temperature,feelslike,wind,direction,gust,cloud,humidity,precipitation,pressure,weather,label
9:00,11,29,35,6,N,7,49,72,0,1010,Partly cloudy,Partly cloudy
12:00,11,32,39,5,ESE,6,35,61,0,1008,Partly cloudy,Moderate or heavy rain shower
15:00,11,31,37,9,SE,15,37,68,2.6,1007,Moderate or heavy rain shower,Partly cloudy
18:00,11,26,30,6,SE,10,29,83,0,1009,Partly cloudy,Patchy rain possible
21:00,11,25,29,6,ESE,11,26,86,0.2,1010,Patchy rain possible,Partly cloudy
0:00,11,25,28,7,ESE,11,34,89,0,1009,Partly cloudy,Clear
3:00,11,24,29,6,ENE,9,19,91,0,1009,Clear,Sunny
6:00,11,26,31,5,NE,6,13,84,0,1010,Sunny,Sunny
9:00,11,30,37,5,NE,6,15,68,0,1010,Sunny,Partly cloudy
12:00,11,32,38,6,SSE,7,42,59,0,1008,Partly cloudy,Sunny
15:00,11,31,37,11,SSE,14,18,67,0,1007,Sunny,Clear
18:00,11,26,31,9,SSE,15,21,83,0,1008,Clear,Clear
21:00,11,26,30,9,SE,15,14,89,0,1009,Clear,Partly cloudy
0:00,11,25,29,8,SE,12,27,91,0,1009,Partly cloudy,Partly cloudy
3:00,11,25,29,5,ESE,8,35,93,0,1008,Partly cloudy,Partly cloudy
6:00,11,26,31,7,E,8,28,87,0,1009,Partly cloudy,Patchy rain possible
9:00,11,30,38,7,ENE,9,15,69,0.3,1009,Patchy rain possible,Partly cloudy
12:00,11,32,39,3,ENE,3,36,62,0,1007,Partly cloudy,Torrential rain shower
15:00,11,29,37,9,SSE,19,18,77,9.4,1006,Torrential rain shower,Partly cloudy
18:00,11,26,30,8,SE,14,55,87,0,1009,Partly cloudy,Patchy rain possible
21:00,11,25,29,8,SE,13,39,88,0.4,1010,Patchy rain possible,Partly cloudy
0:00,11,25,29,7,ESE,11,34,90,0,1009,Partly cloudy,Clear
3:00,11,24,29,6,E,10,17,91,0,1009,Clear,Sunny
6:00,11,26,30,9,ENE,10,21,87,0,1010,Sunny,Sunny
9:00,11,30,36,9,ENE,10,18,69,0,1010,Sunny,Partly cloudy
12:00,11,32,39,6,E,7,30,61,0,1008,Partly cloudy,Moderate or heavy rain shower
15:00,11,30,38,11,SE,18,17,72,3.3,1007,Moderate or heavy rain shower,Partly cloudy
18:00,11,26,30,9,SE,15,43,86,0,1009,Partly cloudy,Partly cloudy
21:00,11,26,29,10,SE,17,46,87,0.1,1010,Partly cloudy,Partly cloudy
0:00,11,25,28,6,SE,11,55,89,0,1010,Partly cloudy,Cloudy
3:00,11,25,28,6,ENE,9,66,90,0,1009,Cloudy,Partly cloudy
6:00,11,26,30,8,NNE,9,37,87,0,1011,Partly cloudy,Patchy rain possible
9:00,11,30,36,9,ENE,12,33,68,1.2,1011,Patchy rain possible,Partly cloudy
12:00,11,31,38,12,ESE,14,42,68,0,1009,Partly cloudy,Patchy rain possible
15:00,11,30,37,13,ESE,20,23,73,2.4,1008,Patchy rain possible,Clear
18:00,11,26,31,9,ESE,16,20,84,0,1009,Clear,Clear
21:00,11,26,29,11,ESE,19,13,86,0,1010,Clear,Clear
0:00,11,25,29,10,E,17,18,87,0,1010,Clear,Clear
3:00,11,25,28,9,E,15,17,89,0,1010,Clear,Sunny
6:00,11,26,31,9,ENE,11,12,84,0,1011,Sunny,Sunny
9:00,11,30,37,12,E,14,8,66,0,1011,Sunny,Partly cloudy
12:00,11,33,38,14,ESE,16,37,57,0,1010,Partly cloudy,Sunny
15:00,11,31,37,13,SE,18,8,67,0,1008,Sunny,Clear
18:00,11,26,31,11,SE,17,6,82,0,1010,Clear,Clear
21:00,11,26,30,9,SE,15,9,86,0,1011,Clear,Clear
0:00,11,25,29,6,ESE,10,14,87,0,1010,Clear,Clear
3:00,11,24,30,6,E,7,7,89,0,1010,Clear,Sunny
6:00,11,26,31,8,NE,9,14,86,0,1010,Sunny,Partly cloudy
9:00,11,30,37,8,N,10,38,70,0,1010,Partly cloudy,Partly cloudy
12:00,11,32,40,9,NW,10,40,63,0,1008,Partly cloudy,Patchy rain possible
15:00,11,31,40,5,WNW,8,15,72,1.5,1007,Patchy rain possible,Clear
18:00,11,27,33,6,S,11,18,84,0,1008,Clear,Light rain shower
21:00,11,26,30,8,SE,14,57,90,0.3,1009,Light rain shower,Partly cloudy
0:00,11,25,30,6,SSE,10,31,92,0,1009,Partly cloudy,Partly cloudy
3:00,11,25,30,2,WSW,3,28,93,0,1008,Partly cloudy,Partly cloudy
6:00,11,26,32,4,WNW,5,30,88,0,1009,Partly cloudy,Partly cloudy
9:00,11,30,37,9,NW,10,52,71,0,1009,Partly cloudy,Cloudy
12:00,11,32,40,9,NNW,10,74,64,0,1007,Cloudy,Patchy rain possible
15:00,11,31,41,3,NNW,4,29,74,1.8,1006,Patchy rain possible,Partly cloudy
18:00,11,27,32,4,NW,7,30,82,0,1007,Partly cloudy,Patchy rain possible
21:00,11,26,31,4,SSW,6,43,86,0.3,1009,Patchy rain possible,Cloudy
0:00,11,26,30,1,ESE,2,67,89,0,1009,Cloudy,Light rain shower
3:00,11,25,29,1,WNW,2,67,92,1.9,1008,Light rain shower,Partly cloudy
6:00,11,25,28,10,NNW,15,57,87,0,1008,Partly cloudy,Moderate or heavy rain shower
9:00,11,24,27,9,NNW,18,59,91,6.3,1009,Moderate or heavy rain shower,Overcast
12:00,11,24,28,9,NW,13,10,93,0,1007,Overcast,Moderate or heavy rain shower
15:00,11,25,28,6,WNW,10,0,95,4.2,1006,Moderate or heavy rain shower,Mist
18:00,11,24,28,9,WSW,14,10,96,0,1008,Mist,Moderate rain
21:00,11,24,27,9,WSW,13,0,96,3.2,1009,Moderate rain,Mist
0:00,11,24,27,6,S,8,10,96,0,1009,Mist,Mist
3:00,11,24,27,7,SE,10,0,96,0.1,1009,Mist,Cloudy
6:00,11,25,28,8,SE,11,10,92,0,1010,Cloudy,Partly cloudy
9:00,11,29,33,17,ESE,20,0,77,0,1011,Partly cloudy,Partly cloudy
12:00,11,30,36,21,SE,25,80,68,0,1009,Partly cloudy,Sunny
15:00,11,29,34,17,SE,23,59,74,0,1008,Sunny,Clear
18:00,11,25,30,10,SE,16,33,86,0,1010,Clear,Clear
21:00,11,25,29,10,ESE,17,6,89,0,1011,Clear,Clear
0:00,11,24,28,9,ESE,15,16,92,0,1010,Clear,Clear
3:00,11,24,28,8,E,12,20,93,0,1010,Clear,Sunny
6:00,11,25,30,9,ENE,10,13,87,0,1010,Sunny,Sunny
9:00,11,30,36,11,E,12,9,66,0,1011,Sunny,Sunny
12:00,11,32,39,11,E,12,7,56,0,1008,Sunny,Sunny
15:00,11,31,38,11,SE,13,19,64,0,1007,Sunny,Clear
18:00,11,27,31,8,SE,13,20,79,0,1009,Clear,Partly cloudy
21:00,11,26,30,5,ESE,9,25,84,0.1,1010,Partly cloudy,Partly cloudy
0:00,11,25,29,4,ENE,6,27,87,0,1009,Partly cloudy,Clear
3:00,11,25,29,5,ENE,8,16,89,0,1008,Clear,Sunny
6:00,11,26,31,7,NE,8,9,85,0,1010,Sunny,Sunny
9:00,11,30,38,8,NNE,9,7,67,0,1009,Sunny,Partly cloudy
12:00,11,32,38,8,E,9,55,56,0,1007,Partly cloudy,Sunny
15:00,11,32,40,7,SE,8,14,61,0,1006,Sunny,Clear
18:00,11,27,32,8,ESE,13,7,78,0,1008,Clear,Clear
21:00,11,26,31,6,ESE,10,4,82,0,1009,Clear,Clear
0:00,11,25,35,3,E,4,2,86,0,1009,Clear,Clear
3:00,11,24,31,5,NNE,6,4,88,0,1009,Clear,Sunny
6:00,11,26,31,6,NE,7,15,86,0,1009,Sunny,Sunny
9:00,11,31,41,3,NE,3,7,67,0,1010,Sunny,Partly cloudy
12:00,11,33,39,5,ENE,6,32,55,0,1008,Partly cloudy,Partly cloudy
15:00,11,32,38,7,SE,9,37,62,0,1007,Partly cloudy,Partly cloudy
18:00,11,27,31,9,SE,15,27,80,0,1008,Partly cloudy,Partly cloudy
21:00,11,26,30,5,E,8,26,81,0,1009,Partly cloudy,Clear
0:00,11,25,29,8,NNE,12,23,85,0,1009,Clear,Clear
3:00,11,24,29,6,NNE,9,13,86,0,1009,Clear,Sunny
6:00,11,25,29,8,NNE,10,11,82,0,1010,Sunny,Sunny
9:00,11,30,37,8,NE,10,10,64,0,1011,Sunny,Partly cloudy
12:00,11,33,38,10,E,12,57,53,0,1009,Partly cloudy,Partly cloudy
15:00,11,31,38,10,ESE,13,36,64,0.1,1008,Partly cloudy,Clear
18:00,11,27,32,7,ENE,12,16,83,0,1009,Clear,Clear
21:00,11,26,30,7,NNE,11,15,85,0,1011,Clear,Clear
0:00,11,25,28,7,NE,11,9,86,0,1010,Clear,Clear
3:00,11,24,28,6,NE,9,13,86,0,1010,Clear,Sunny
6:00,11,25,28,10,NNE,14,13,82,0,1011,Sunny,Sunny
9:00,11,30,35,10,ENE,11,8,63,0,1012,Sunny,Cloudy
12:00,11,32,37,9,ENE,10,69,55,0,1010,Cloudy,Partly cloudy
15:00,11,32,39,4,ESE,5,36,61,0,1009,Partly cloudy,Clear
18:00,11,27,32,4,E,8,19,77,0,1010,Clear,Clear
21:00,11,26,30,6,NE,10,16,81,0,1011,Clear,Clear
0:00,11,25,28,8,NE,13,20,82,0,1011,Clear,Clear
3:00,11,24,28,7,NE,11,22,83,0.1,1010,Clear,Sunny
6:00,11,26,30,8,NNE,10,15,80,0,1011,Sunny,Sunny
9:00,11,30,36,10,ENE,12,8,61,0,1012,Sunny,Partly cloudy
12:00,11,33,38,11,ENE,13,38,53,0,1009,Partly cloudy,Partly cloudy
15:00,11,32,39,7,E,10,60,59,0,1008,Partly cloudy,Clear
18:00,11,27,32,6,E,11,19,71,0,1010,Clear,Clear
21:00,11,26,30,8,ENE,13,5,74,0,1010,Clear,Clear
0:00,11,25,28,8,NE,12,6,77,0,1010,Clear,Clear
3:00,11,24,28,8,NE,11,7,78,0,1009,Clear,Sunny
6:00,11,25,29,8,NNE,9,9,78,0,1009,Sunny,Sunny
9:00,11,30,36,10,NE,12,7,60,0,1009,Sunny,Partly cloudy
12:00,11,32,37,9,ENE,11,34,51,0,1007,Partly cloudy,Cloudy
15:00,11,31,37,4,ESE,6,64,59,0,1006,Cloudy,Partly cloudy
18:00,11,28,31,5,NE,9,61,67,0,1008,Partly cloudy,Clear
21:00,11,26,29,9,NE,15,14,71,0,1009,Clear,Clear
0:00,11,25,28,7,NE,11,9,74,0,1008,Clear,Clear
3:00,11,24,28,6,NNE,9,13,77,0,1008,Clear,Sunny
6:00,11,25,29,6,NNE,8,14,78,0,1009,Sunny,Sunny
9:00,11,29,34,10,NE,11,12,62,0,1009,Sunny,Partly cloudy
12:00,11,33,37,12,E,14,32,51,0,1008,Partly cloudy,Patchy light drizzle
15:00,11,28,31,13,ESE,22,52,75,0.6,1007,Patchy light drizzle,Partly cloudy
18:00,11,26,29,7,SE,12,58,82,0,1009,Partly cloudy,Patchy rain possible
21:00,11,25,29,3,ENE,5,49,85,0.5,1010,Patchy rain possible,Cloudy
0:00,11,25,28,4,NE,6,79,87,0,1009,Cloudy,Light rain
3:00,11,24,28,6,N,9,10,91,1.9,1008,Light rain,Cloudy
6:00,11,24,28,6,NE,8,0,90,0,1010,Cloudy,Patchy light drizzle
9:00,11,26,30,8,NE,10,75,80,0.5,1010,Patchy light drizzle,Partly cloudy
12:00,11,30,35,9,ENE,10,51,67,0,1008,Partly cloudy,Patchy rain possible
15:00,11,30,36,7,ESE,9,48,71,0.7,1007,Patchy rain possible,Clear
18:00,11,26,30,3,ESE,6,49,80,0,1008,Clear,Clear
21:00,11,25,29,4,E,7,22,81,0,1009,Clear,Clear
0:00,11,25,28,5,NE,9,15,83,0,1009,Clear,Clear
3:00,11,24,28,6,NE,9,11,86,0,1008,Clear,Sunny
6:00,11,25,29,9,NE,11,8,81,0,1009,Sunny,Sunny
9:00,11,30,37,9,ENE,10,4,60,0,1009,Sunny,Sunny
12:00,11,32,40,6,ENE,7,3,49,0,1007,Sunny,Sunny
15:00,11,32,40,1,E,2,9,55,0,1006,Sunny,Clear
18:00,11,27,31,1,NW,1,15,66,0,1008,Clear,Clear
21:00,11,25,28,7,NNE,12,9,72,0,1009,Clear,Clear
0:00,12,24,27,6,NNE,10,10,75,0,1008,Clear,Clear
3:00,12,23,27,7,NE,10,7,77,0,1008,Clear,Sunny
6:00,12,25,28,6,NNE,7,9,79,0,1009,Sunny,Sunny
9:00,12,30,36,5,NNE,5,10,62,0,1009,Sunny,Sunny
12:00,12,32,38,6,N,7,25,53,0,1007,Sunny,Cloudy
15:00,12,32,38,2,NE,2,82,55,0,1006,Cloudy,Partly cloudy
18:00,12,28,31,4,N,7,48,65,0,1008,Partly cloudy,Partly cloudy
21:00,12,26,29,9,NNE,15,27,70,0,1009,Partly cloudy,Partly cloudy
0:00,12,25,28,7,NNE,11,31,74,0,1008,Partly cloudy,Patchy rain possible
3:00,12,24,27,7,NE,12,40,82,0.6,1008,Patchy rain possible,Partly cloudy
6:00,12,26,29,8,NE,10,32,80,0,1009,Partly cloudy,Partly cloudy
9:00,12,30,35,10,ENE,12,28,65,0,1010,Partly cloudy,Cloudy
12:00,12,32,37,12,ENE,15,79,58,0,1008,Cloudy,Light rain shower
15:00,12,31,37,9,E,14,56,69,2,1007,Light rain shower,Partly cloudy
18:00,12,26,31,5,ENE,8,50,85,0,1009,Partly cloudy,Partly cloudy
21:00,12,26,30,3,ENE,5,42,87,0,1009,Partly cloudy,Partly cloudy
0:00,12,25,28,2,N,3,36,88,0,1009,Partly cloudy,Partly cloudy
3:00,12,24,28,4,N,6,41,89,0,1009,Partly cloudy,Partly cloudy
6:00,12,26,30,5,NNE,6,47,85,0,1010,Partly cloudy,Partly cloudy
9:00,12,30,36,6,N,7,27,66,0,1010,Partly cloudy,Sunny
12:00,12,32,39,6,ENE,7,24,56,0,1008,Sunny,Light rain shower
15:00,12,31,36,10,ESE,14,55,64,1.2,1007,Light rain shower,Partly cloudy
18:00,12,27,31,9,ESE,16,47,79,0,1009,Partly cloudy,Partly cloudy
21:00,12,26,30,8,E,13,32,82,0,1009,Partly cloudy,Partly cloudy
0:00,12,26,29,7,ENE,11,25,83,0,1009,Partly cloudy,Clear
3:00,12,25,29,7,NE,11,25,86,0,1008,Clear,Partly cloudy
6:00,12,26,30,8,ENE,11,34,83,0,1009,Partly cloudy,Partly cloudy
9:00,12,30,35,13,ENE,15,56,64,0,1010,Partly cloudy,Partly cloudy
12:00,12,32,38,14,ENE,16,36,58,0,1008,Partly cloudy,Patchy rain possible
15:00,12,30,37,14,ESE,21,23,68,2.1,1006,Patchy rain possible,Partly cloudy
18:00,12,27,31,3,ENE,5,25,82,0,1008,Partly cloudy,Patchy rain possible
21:00,12,26,30,3,NE,5,41,85,0.2,1009,Patchy rain possible,Partly cloudy
0:00,12,25,29,6,ENE,9,48,87,0,1009,Partly cloudy,Patchy rain possible
3:00,12,25,28,6,ENE,9,43,89,0.5,1009,Patchy rain possible,Partly cloudy
6:00,12,26,29,7,NE,8,50,85,0,1010,Partly cloudy,Sunny
9:00,12,30,36,8,NE,9,15,67,0,1011,Sunny,Cloudy
12:00,12,32,37,7,ENE,8,71,56,0,1009,Cloudy,Patchy rain possible
15:00,12,31,37,7,SE,9,49,65,0.7,1008,Patchy rain possible,Partly cloudy
18:00,12,26,31,4,ESE,7,26,81,0,1009,Partly cloudy,Clear
21:00,12,25,28,6,NE,11,16,81,0.1,1010,Clear,Clear
0:00,12,24,27,6,NE,9,18,83,0,1010,Clear,Clear
3:00,12,23,27,6,NE,9,15,84,0,1009,Clear,Sunny
6:00,12,25,28,4,NE,5,18,83,0,1010,Sunny,Sunny
9:00,12,29,35,2,N,2,13,66,0,1011,Sunny,Sunny
12:00,12,32,39,5,N,6,10,56,0,1009,Sunny,Sunny
15:00,12,32,38,2,N,2,16,59,0,1008,Sunny,Clear
18:00,12,27,32,4,SSE,6,12,71,0,1010,Clear,Clear
21:00,12,26,29,5,SSE,8,11,77,0,1010,Clear,Clear
0:00,12,25,29,2,E,3,10,80,0,1010,Clear,Clear
3:00,12,24,29,3,NNE,4,10,82,0,1010,Clear,Sunny
6:00,12,25,29,4,NNE,5,22,81,0,1011,Sunny,Sunny
9:00,12,30,38,4,NNW,4,10,66,0,1011,Sunny,Sunny
12:00,12,32,39,5,NNE,6,15,55,0,1010,Sunny,Sunny
15:00,12,31,38,3,E,4,19,60,0,1009,Sunny,Clear
18:00,12,27,31,8,S,12,12,74,0,1010,Clear,Clear
21:00,12,25,29,7,SSE,10,12,81,0,1012,Clear,Clear
0:00,12,25,29,3,ESE,4,14,83,0,1012,Clear,Partly cloudy
3:00,12,24,28,4,NNE,6,29,84,0,1012,Partly cloudy,Partly cloudy
6:00,12,25,28,6,NNE,8,37,83,0,1013,Partly cloudy,Sunny
9:00,12,28,32,6,NE,7,14,66,0,1013,Sunny,Partly cloudy
12:00,12,30,35,6,E,7,29,57,0,1010,Partly cloudy,Sunny
15:00,12,30,35,9,SE,10,15,61,0,1010,Sunny,Partly cloudy
18:00,12,26,29,9,S,15,46,76,0,1011,Partly cloudy,Partly cloudy
21:00,12,24,27,4,ENE,7,27,79,0.1,1012,Partly cloudy,Clear
0:00,12,23,25,9,NNE,14,13,78,0,1012,Clear,Clear
3:00,12,21,23,8,NNE,12,15,76,0,1012,Clear,Sunny
6:00,12,22,25,9,NNE,11,16,76,0,1013,Sunny,Partly cloudy
9:00,12,27,30,6,ENE,7,39,62,0,1014,Partly cloudy,Cloudy
12:00,12,30,33,3,E,3,72,54,0,1011,Cloudy,Cloudy
15:00,12,29,32,7,SE,8,65,57,0,1010,Cloudy,Clear
18:00,12,25,27,10,SSE,17,19,70,0,1012,Clear,Clear
21:00,12,24,27,5,SSE,8,8,77,0,1013,Clear,Clear
0:00,12,23,27,2,N,3,6,81,0,1012,Clear,Clear
3:00,12,22,26,5,N,7,7,84,0,1012,Clear,Sunny
6:00,12,23,26,6,NNE,7,9,81,0,1013,Sunny,Sunny
9:00,12,28,35,3,NNW,3,3,64,0,1013,Sunny,Sunny
12:00,12,31,35,5,SW,5,18,51,0,1012,Sunny,Sunny
15:00,12,30,35,4,SSW,5,8,55,0,1011,Sunny,Clear
18:00,12,25,29,6,SSE,8,4,71,0,1013,Clear,Clear
21:00,12,24,30,4,ESE,5,2,76,0,1013,Clear,Clear
0:00,12,23,27,5,ESE,6,2,80,0,1013,Clear,Clear
3:00,12,22,25,4,ESE,4,4,83,0,1013,Clear,Sunny
6:00,12,23,29,6,NNE,7,3,80,0,1014,Sunny,Sunny
9:00,12,28,37,3,ENE,3,2,60,0,1014,Sunny,Sunny
12:00,12,31,39,4,S,4,3,47,0,1011,Sunny,Sunny
15:00,12,31,36,6,S,7,5,51,0,1010,Sunny,Clear
18:00,12,25,28,13,SSE,20,12,75,0,1012,Clear,Clear
21:00,12,24,27,6,SSE,10,17,83,0,1013,Clear,Clear
0:00,12,23,26,1,SSE,2,24,86,0,1013,Clear,Clear
3:00,12,23,27,1,NNE,1,19,89,0,1013,Clear,Sunny
6:00,12,24,28,5,N,5,20,83,0,1014,Sunny,Partly cloudy
9:00,12,29,32,8,NNW,9,56,65,0,1014,Partly cloudy,Cloudy
12:00,12,30,34,8,NW,9,68,60,0,1011,Cloudy,Patchy rain possible
15:00,12,30,34,5,NW,6,41,63,0.2,1010,Patchy rain possible,Clear
18:00,12,25,29,6,SSE,10,22,82,0,1011,Clear,Patchy rain possible
21:00,12,24,27,10,SE,16,45,88,0.5,1012,Patchy rain possible,Partly cloudy
0:00,12,24,26,8,SE,13,61,88,0,1012,Partly cloudy,Partly cloudy
3:00,12,23,26,3,SE,4,62,89,0,1012,Partly cloudy,Partly cloudy
6:00,12,24,28,0,N,0,61,87,0,1013,Partly cloudy,Partly cloudy
9:00,12,29,34,4,WNW,5,54,68,0.1,1013,Partly cloudy,Partly cloudy
12:00,12,31,37,5,NW,5,35,58,0,1010,Partly cloudy,Light rain shower
15:00,12,31,36,2,WSW,2,52,62,0.2,1009,Light rain shower,Partly cloudy
18:00,12,26,29,12,SSE,20,32,82,0,1011,Partly cloudy,Patchy rain possible
21:00,12,24,27,11,SSE,18,40,91,0.5,1012,Patchy rain possible,Partly cloudy
0:00,12,24,27,8,SSE,13,56,91,0,1012,Partly cloudy,Partly cloudy
3:00,12,24,27,4,SSE,6,51,92,0,1011,Partly cloudy,Partly cloudy
6:00,12,24,28,0,SSE,0,41,87,0,1012,Partly cloudy,Partly cloudy
9:00,12,29,34,4,WSW,5,29,70,0,1013,Partly cloudy,Cloudy
12:00,12,31,36,6,NW,7,66,58,0,1010,Cloudy,Patchy rain possible
15:00,12,30,36,5,WNW,7,22,62,1,1009,Patchy rain possible,Clear
18:00,12,26,30,5,SW,9,21,78,0,1011,Clear,Patchy rain possible
21:00,12,25,28,8,S,14,37,85,1.3,1012,Patchy rain possible,Partly cloudy
0:00,12,24,27,8,SSW,14,32,89,0,1011,Partly cloudy,Partly cloudy
3:00,12,23,26,5,S,8,45,91,0,1011,Partly cloudy,Sunny
6:00,12,24,28,1,S,1,19,87,0,1012,Sunny,Partly cloudy
9:00,12,29,34,2,NNE,2,29,68,0,1012,Partly cloudy,Partly cloudy
12:00,12,32,37,5,NE,5,33,50,0,1010,Partly cloudy,Partly cloudy
15:00,12,32,36,5,ESE,6,27,52,0,1010,Partly cloudy,Clear
18:00,12,27,30,8,SSE,14,21,70,0,1011,Clear,Patchy rain possible
21:00,12,25,28,10,SSE,16,42,83,0.2,1013,Patchy rain possible,Partly cloudy
0:00,12,24,28,4,SE,6,29,86,0,1012,Partly cloudy,Clear
3:00,12,24,27,4,N,6,21,88,0,1012,Clear,Partly cloudy
6:00,12,24,27,7,N,8,26,83,0,1013,Partly cloudy,Sunny
9:00,12,28,32,8,N,9,16,61,0,1013,Sunny,Sunny
12:00,12,32,36,6,NNE,7,16,51,0,1011,Sunny,Partly cloudy
15:00,12,31,35,8,ESE,9,30,53,0,1010,Partly cloudy,Partly cloudy
18:00,12,26,29,5,SE,9,27,75,0,1012,Partly cloudy,Clear
21:00,12,25,27,8,NNE,12,10,72,0.1,1014,Clear,Clear
0:00,12,23,26,8,NNE,13,8,74,0,1013,Clear,Clear
3:00,12,22,26,7,NNE,9,4,76,0,1013,Clear,Sunny
6:00,12,23,27,8,NNE,9,5,75,0,1014,Sunny,Sunny
9:00,12,28,32,11,NE,13,3,57,0,1015,Sunny,Sunny
12:00,12,32,35,9,NE,11,11,46,0,1013,Sunny,Partly cloudy
15:00,12,31,34,5,NE,6,31,50,0,1011,Partly cloudy,Clear
18:00,12,25,26,17,NNE,30,13,58,0,1014,Clear,Clear
21:00,12,22,25,13,NNE,17,2,62,0,1015,Clear,Clear
0:00,12,21,23,10,NNE,12,0,67,0,1014,Clear,Clear
3:00,12,20,22,10,N,12,3,70,0,1014,Clear,Sunny
6:00,12,20,22,13,NNE,15,2,71,0,1015,Sunny,Sunny
9:00,12,25,28,12,NNE,14,2,54,0,1015,Sunny,Sunny
12:00,12,29,32,11,NNW,13,3,44,0,1013,Sunny,Sunny
15:00,12,30,32,9,NNW,11,6,43,0,1012,Sunny,Clear
18:00,12,24,26,9,NNW,16,8,55,0,1013,Clear,Clear
21:00,12,22,25,10,N,17,21,60,0,1014,Clear,Partly cloudy
0:00,12,21,21,10,N,16,46,67,0,1014,Partly cloudy,Cloudy
3:00,12,20,21,10,N,16,74,67,0,1014,Cloudy,Partly cloudy
6:00,12,21,21,10,N,13,37,67,0,1015,Partly cloudy,Partly cloudy
9:00,12,26,27,8,N,10,35,55,0,1015,Partly cloudy,Partly cloudy
12:00,12,29,31,6,NW,7,43,49,0,1012,Partly cloudy,Cloudy
15:00,12,29,31,5,WNW,6,80,48,0,1012,Cloudy,Partly cloudy
18:00,12,25,27,13,NW,21,48,55,0,1013,Partly cloudy,Partly cloudy
21:00,12,23,25,13,N,20,36,58,0,1014,Partly cloudy,Cloudy
0:00,12,22,22,12,N,18,86,61,0,1014,Cloudy,Overcast
3:00,12,22,22,13,N,19,91,54,0,1014,Overcast,Cloudy
6:00,12,21,22,10,NNE,15,70,58,0,1015,Cloudy,Cloudy
9:00,12,22,25,12,N,16,75,61,0,1016,Cloudy,Cloudy
12:00,12,25,26,8,N,11,72,58,0,1014,Cloudy,Partly cloudy
15:00,12,26,27,5,WNW,7,56,59,0,1013,Partly cloudy,Partly cloudy
18:00,12,24,25,13,N,21,45,53,0,1014,Partly cloudy,Partly cloudy
21:00,12,23,25,18,N,29,44,55,0,1015,Partly cloudy,Partly cloudy
0:00,12,22,25,15,N,24,46,60,0,1014,Partly cloudy,Patchy rain possible
3:00,12,21,22,16,NNW,26,47,66,0.3,1013,Patchy rain possible,Partly cloudy
6:00,12,21,21,17,NNW,27,53,75,0,1013,Partly cloudy,Partly cloudy
9:00,12,25,26,19,N,26,45,63,0,1014,Partly cloudy,Cloudy
12:00,12,29,31,13,N,17,87,52,0,1012,Cloudy,Overcast
15:00,12,26,27,7,N,12,92,66,0.1,1011,Overcast,Cloudy
18:00,12,25,26,13,NNE,23,74,62,0,1012,Cloudy,Cloudy
21:00,12,24,26,9,NNE,16,75,65,0,1012,Cloudy,Cloudy
0:00,12,23,25,12,N,18,84,69,0,1012,Cloudy,Cloudy
3:00,12,23,25,10,N,15,64,70,0,1011,Cloudy,Partly cloudy
6:00,12,23,25,9,N,12,47,73,0,1011,Partly cloudy,Partly cloudy
9:00,12,29,31,10,NNE,12,47,58,0,1011,Partly cloudy,Cloudy
12:00,12,32,35,9,ENE,11,74,50,0,1009,Cloudy,Patchy rain possible
15:00,12,31,35,4,SE,6,42,59,0.4,1009,Patchy rain possible,Cloudy
18:00,12,26,29,7,N,13,85,75,0,1010,Cloudy,Partly cloudy
21:00,12,25,27,7,NNE,12,33,80,0,1011,Partly cloudy,Cloudy
0:00,12,24,26,6,NE,10,63,79,0,1010,Cloudy,Partly cloudy
3:00,12,23,26,4,NNE,7,26,82,0,1010,Partly cloudy,Sunny
6:00,12,24,27,8,NNE,9,19,79,0,1010,Sunny,Sunny
9:00,12,29,34,9,NNE,10,7,60,0,1010,Sunny,Sunny
12:00,12,33,37,8,NE,10,13,45,0,1008,Sunny,Sunny
15:00,12,33,37,3,ENE,4,23,46,0,1007,Sunny,Partly cloudy
18:00,12,27,30,8,SSE,13,27,65,0,1008,Partly cloudy,Clear
21:00,12,25,29,2,ESE,3,15,75,0,1009,Clear,Clear
0:00,12,24,28,5,NNW,7,8,78,0,1010,Clear,Clear
3:00,12,23,27,8,NNW,10,5,77,0,1009,Clear,Sunny
6:00,12,23,27,8,N,10,4,76,0,1010,Sunny,Sunny
9:00,12,28,32,10,NE,12,7,57,0,1010,Sunny,Sunny
12:00,12,32,36,8,NE,9,23,48,0,1008,Sunny,Sunny
15:00,12,32,35,9,NE,10,20,50,0,1007,Sunny,Clear
18:00,12,26,28,14,NNE,22,12,60,0,1008,Clear,Clear
21:00,12,25,26,20,NNE,33,9,57,0,1008,Clear,Clear
0:00,12,24,26,15,N,24,16,59,0,1009,Clear,Patchy rain possible
3:00,12,24,25,18,N,30,47,60,0.6,1008,Patchy rain possible,Cloudy
6:00,12,22,25,11,N,18,76,73,0,1009,Cloudy,Moderate rain at times
9:00,12,22,22,21,N,34,69,80,3,1010,Moderate rain at times,Partly cloudy
12:00,12,22,25,25,N,38,53,79,0,1008,Partly cloudy,Patchy light rain
15:00,12,23,25,10,NW,16,54,79,1.5,1007,Patchy light rain,Partly cloudy
18:00,12,23,25,18,N,30,59,76,0,1007,Partly cloudy,Moderate rain at times
21:00,12,23,25,14,NNE,24,52,77,3.3,1008,Moderate rain at times,Partly cloudy
